name,slug,site_type,lat,lng,country,has_image,wikipedia_url
"Salitre Magico","salitre-magico","cairn",4.668179,-74.09096,"Colombia",yes,"https://en.wikipedia.org/wiki/Salitre_M%C3%A1gico"
"Yokohama Hakkeijima Sea Paradise","yokohama-hakkeijima-sea-paradise","cairn",35.337441666,139.647333333,"Japan",yes,"https://en.wikipedia.org/wiki/Yokohama_Hakkeijima_Sea_Paradise"
"Gulliver's Kingdom Resort","gulliver-s-kingdom-resort","cairn",53.1182,-1.56439,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Gulliver%27s_Kingdom"
"Legoland Deutschland","legoland-deutschland","cairn",48.42444444,10.29972222,"Germany",yes,"https://en.wikipedia.org/wiki/Legoland_Deutschland_Resort"
"Great Yarmouth Pleasure Beach","great-yarmouth-pleasure-beach","cairn",52.5937,1.73608,"United Kingdom",no,"https://en.wikipedia.org/wiki/Great_Yarmouth_Pleasure_Beach"
"Shin-Yokohama Raumen Museum","shin-yokohama-raumen-museum","cairn",35.509874,139.614537,"Japan",yes,"https://en.wikipedia.org/wiki/Shin-Yokohama_Ramen_Museum"
"Kidzania Tokyo","kidzania-tokyo","cairn",35.65583333,139.79194444,"Japan",yes,"https://en.wikipedia.org/wiki/KidZania_Tokyo"
"BonBon-Land","bonbon-land","cairn",55.26055556,11.86333333,"Denmark",yes,"https://en.wikipedia.org/wiki/BonBon-Land"
"Jardin d'Acclimatation","jardin-d-acclimatation","cairn",48.8775,2.26305556,"France",yes,"https://en.wikipedia.org/wiki/Jardin_d%27Acclimatation"
"Dobwalls Adventure Park","dobwalls-adventure-park","cairn",50.4655,-4.51882,"United Kingdom",no,"https://en.wikipedia.org/wiki/Dobwalls_Adventure_Park"
"Bobbejaanland","bobbejaanland","cairn",51.201111111,4.905,"Belgium",yes,"https://en.wikipedia.org/wiki/Bobbejaanland"
"Gulliver's Land Resort","gulliver-s-land-resort","cairn",52.0511,-0.730278,"United Kingdom",no,"https://en.wikipedia.org/wiki/Gulliver%27s_Land"
"Granada Studios Tour","granada-studios-tour","cairn",53.478333333,-2.2575,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Granada_Studios_Tour"
"Gulliver's World Resort","gulliver-s-world-resort","cairn",53.406,-2.618,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Gulliver%27s_World"
"Hanayashiki","hanayashiki","cairn",35.715497222,139.794688888,"Japan",yes,"https://en.wikipedia.org/wiki/Hanayashiki"
"Fantasy Island","fantasy-island","cairn",53.1914,0.347778,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Fantasy_Island_(amusement_park)"
"WaterWorld","waterworld","cairn",41.7075,2.8275,"Spain",no,"https://en.wikipedia.org/wiki/Water_World_Lloret"
"Beaver Creek","beaver-creek","cairn",53.7903,-3.05556,"United Kingdom",no,"https://en.wikipedia.org/wiki/Beaver_Creek_(Blackpool_Pleasure_Beach)"
"Belle Vue Zoological Gardens","belle-vue-zoological-gardens","cairn",53.4636,-2.1875,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Belle_Vue_Zoological_Gardens"
"Pombia Safari Park","pombia-safari-park","cairn",45.65,8.63333,"Italy",yes,"https://en.wikipedia.org/wiki/Pombia_Safari_Park"
"Peter Pans Playground","peter-pans-playground","cairn",50.8117,-0.3615,"United Kingdom",no,"https://en.wikipedia.org/wiki/Peter_Pan%27s_Playground"
"Heartlands (playground)","heartlands-playground","cairn",50.22273,-5.27464,"United Kingdom",no,"https://en.wikipedia.org/wiki/Heartlands_Cornwall"
"Yokohama Cosmo World","yokohama-cosmo-world","cairn",35.455203,139.636681,"Japan",yes,"https://en.wikipedia.org/wiki/Yokohama_Cosmo_World"
"PortAventura Park","portaventura-park","cairn",41.087777777,1.157777777,"Spain",yes,"https://en.wikipedia.org/wiki/PortAventura_Park"
"Barry Island Pleasure Park","barry-island-pleasure-park","cairn",51.3914,-3.2753,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Barry_Island_Pleasure_Park"
"Loudoun Castle (theme park)","loudoun-castle-theme-park","cairn",55.61061,-4.37279,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Loudoun_Castle_(theme_park)"
"Joyland","joyland","cairn",52.6079,1.7376,"United Kingdom",no,"https://en.wikipedia.org/wiki/Joyland_(Great_Yarmouth)"
"Rumah Katu Marine Park","rumah-katu-marine-park","cairn",-1.35888889,120.55055556,"Indonesia",yes,"https://en.wikipedia.org/wiki/Rumah_Katu_Marine_Park"
"KidZania Mumbai","kidzania-mumbai","cairn",19.0998065,72.9144114,"India",no,"https://en.wikipedia.org/wiki/KidZania_Mumbai"
"Trans Studios Samarinda","trans-studios-samarinda","cairn",-0.491,117.144,"Indonesia",no,"https://en.wikipedia.org/wiki/Trans_Studio_Samarinda"
"Energylandia","energylandia","cairn",50,19.409,"Poland",yes,"https://en.wikipedia.org/wiki/Energylandia"
"Heritage Square","heritage-square","cairn",21.196944444,72.821111111,"India",yes,"https://en.wikipedia.org/wiki/Heritage_Square_(Surat,_Gujarat)"
"Jawa Timur Park","jawa-timur-park","cairn",-7.88412,112.52491,"Indonesia",yes,"https://en.wikipedia.org/wiki/Jawa_Timur_Park"
"Yongma Land","yongma-land","cairn",37.594357213,127.105538442,"South Korea",yes,"https://en.wikipedia.org/wiki/Yongma_Land"
"Brocklands Adventure Park","brocklands-adventure-park","cairn",50.8755,-4.48785,"United Kingdom",no,"https://en.wikipedia.org/wiki/Brocklands_Adventure_Park"
"Koningin Juliana Toren","koningin-juliana-toren","cairn",52.22694,5.91583,"Netherlands",yes,"https://en.wikipedia.org/wiki/Koningin_Juliana_Toren"
"The Big Sheep","the-big-sheep","cairn",51.0157,-4.24402,"United Kingdom",no,"https://en.wikipedia.org/wiki/The_Big_Sheep"
"Worlds of Wonder","worlds-of-wonder","cairn",28.5633,77.3255,"India",yes,"https://en.wikipedia.org/wiki/Worlds_of_Wonder_(amusement_park)"
"Funland","funland","cairn",50.785,-0.985,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Funland_Hayling_Island"
"Luna Park, Cairo","luna-park-cairo","cairn",30.092718,31.315358,"Egypt",no,"https://en.wikipedia.org/wiki/Luna_Park,_Cairo"
"Parc des Combes","parc-des-combes","cairn",46.8124,4.41166,"France",yes,"https://en.wikipedia.org/wiki/Parc_des_Combes"
"Southport Model Railway Village","southport-model-railway-village","cairn",53.6487,-3.0105,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Southport_Model_Railway_Village"
"Dream Island","dream-island","cairn",55.6944,37.6758,"Russia",yes,"https://en.wikipedia.org/wiki/Dream_Island_(amusement_park)"
"Twinlakes Theme Park","twinlakes-theme-park","cairn",52.7835,-0.8582,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Twinlakes_Theme_Park"
"GreenWood","greenwood","cairn",53.18055556,-4.19583333,"United Kingdom",no,"https://en.wikipedia.org/wiki/GreenWood"
"Funland Park","funland-park","cairn",53.517861111,49.269472222,"Russia",yes,"https://en.wikipedia.org/wiki/Funland_Park"
"Hidden Valley Discovery Park","hidden-valley-discovery-park","cairn",50.6369,-4.43533,"United Kingdom",no,"https://en.wikipedia.org/wiki/Hidden_Valley_Discovery_Park"
"Emerald Park","emerald-park","cairn",53.545377,-6.459375,"Ireland",yes,"https://en.wikipedia.org/wiki/Emerald_Park"
"Sofia Land","sofia-land","cairn",42.66777778,23.33027778,"Bulgaria",no,"https://en.wikipedia.org/wiki/Sofia_Land"
"Takakanonuma Greenland","takakanonuma-greenland","cairn",37.805,140.519166666,"Japan",no,"https://en.wikipedia.org/wiki/Takakonuma_Greenland"
"Mango Meadows","mango-meadows","cairn",9.743777777,76.472111111,"India",yes,"https://en.wikipedia.org/wiki/Mango_Meadows"
"Lost River Delta","lost-river-delta","cairn",35.626666666,139.881388888,"Japan",yes,"https://en.wikipedia.org/wiki/Lost_River_Delta_(Tokyo_DisneySea)"
"Adrenalin Quarry","adrenalin-quarry","cairn",50.417,-4.446,"United Kingdom",no,"https://en.wikipedia.org/wiki/Adrenalin_Quarry"
"High Chaparral Theme Park","high-chaparral-theme-park","cairn",57.26333333,13.82722222,"Sweden",yes,"https://en.wikipedia.org/wiki/High_Chaparral_Theme_Park"
"Camel Creek Adventure Park","camel-creek-adventure-park","cairn",50.4899485,-4.9308183,"United Kingdom",no,"https://en.wikipedia.org/wiki/Camel_Creek_Adventure_Park"
"Harbour Park","harbour-park","cairn",50.80346,-0.541323,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Harbour_Park"
"Dream Park","dream-park","cairn",29.9675,31.06,"Egypt",no,"https://en.wikipedia.org/wiki/Dream_Park_(amusement_park)"
"Park of Poland","park-of-poland","cairn",51.987666666,20.458916666,"Poland",yes,"https://en.wikipedia.org/wiki/Park_of_Poland"
"Bø Sommarland","b-sommarland","cairn",59.447955555,9.072905555,"Norway",yes,"https://en.wikipedia.org/wiki/B%C3%B8_Sommarland"
"Clara Lara FunPark","clara-lara-funpark","cairn",52.973909,-6.27234,"Ireland",no,"https://en.wikipedia.org/wiki/Clara_Lara_FunPark"
"Brændesgårdshaven","br-ndesgardshaven","cairn",55.12916667,15.10361111,"Denmark",no,"https://en.wikipedia.org/wiki/Joboland"
"Gyeongju World","gyeongju-world","cairn",35.8355876,129.2806942,"South Korea",yes,"https://en.wikipedia.org/wiki/Gyeongju_World"
"Saguna Baug","saguna-baug","cairn",19.041675,73.324359,"India",yes,"https://en.wikipedia.org/wiki/Saguna_Baug"
"Šikland","sikland","cairn",49.4749,16.1674,"Czech Republic",yes,"https://en.wikipedia.org/wiki/%C5%A0ikland"
"Furuviksparken","furuviksparken","cairn",60.65138889,17.33277778,"Sweden",yes,"https://en.wikipedia.org/wiki/Furuvik_Zoo"
"Brean Leisure Park","brean-leisure-park","cairn",51.2857,-3.00966,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Brean_Leisure_Park"
"Parque Mayer","parque-mayer","cairn",38.719324,-9.146378,"Portugal",yes,"https://en.wikipedia.org/wiki/Parque_Mayer,_Lisbon"
"Pharaonic Village","pharaonic-village","cairn",29.997295,31.215216,"Egypt",yes,"https://en.wikipedia.org/wiki/Pharaonic_Village"
"Alhambra Copenhagen","alhambra-copenhagen","cairn",55.6745,12.5448,"Denmark",yes,"https://en.wikipedia.org/wiki/Alhambra_Copenhagen"
"Pixieland (Dartmoor)","pixieland-dartmoor","cairn",50.546111111,-3.882222222,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Pixieland_(Dartmoor)"
"Seibu-en","seibu-en","cairn",35.768306,139.442194,"Japan",yes,"https://en.wikipedia.org/wiki/Seibu-en"
"Jeju Shinhwa World","jeju-shinhwa-world","cairn",33.30645,126.3162,"South Korea",no,"https://en.wikipedia.org/wiki/Jeju_Shinhwa_World"
"Tobu Zoo","tobu-zoo","cairn",36.020083,139.719722,"Japan",yes,"https://en.wikipedia.org/wiki/Tobu_Zoo"
"Yokohama Dreamland","yokohama-dreamland","cairn",35.383,139.495,"Japan",no,"https://en.wikipedia.org/wiki/Yokohama_Dreamland"
"Woodlands Family Theme Park","woodlands-family-theme-park","cairn",50.3563,-3.67158,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Woodlands_Family_Theme_Park"
"Kabe sommarland","kabe-sommarland","cairn",57.763664,14.142881,"Sweden",no,"https://en.wikipedia.org/wiki/Kabe_sommarland"
"Nickelodeon Land","nickelodeon-land","cairn",53.7903,-3.05556,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Nickelodeon_Land"
"Superland","superland","cairn",31.97833333,34.74388889,"Israel",yes,"https://en.wikipedia.org/wiki/Superland"
"MGM Dizzee World","mgm-dizzee-world","cairn",12.826458,80.243647,"India",yes,"https://en.wikipedia.org/wiki/MGM_Dizzee_World"
"Misaki Park","misaki-park","cairn",34.32804167,135.16116111,"Japan",no,"https://en.wikipedia.org/wiki/Misaki_Park"
"amusement park at Prague Fairground","amusement-park-at-prague-fairground","cairn",50.109278,14.426331,"Czech Republic",yes,"https://en.wikipedia.org/wiki/Amusement_park_at_Prague_Fairground"
"M&D's","m-d-s","cairn",55.8001,-4.03966,"United Kingdom",yes,"https://en.wikipedia.org/wiki/M%26D%27s"
"Killarney Springs","killarney-springs","cairn",50.9096,-4.47736,"United Kingdom",no,"https://en.wikipedia.org/wiki/Killarney_Springs"
"Lapland New Forest","lapland-new-forest","cairn",50.809,-1.814,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Lapland_New_Forest"
"Kursaal","kursaal","cairn",51.533111,0.724816,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Kursaal_(amusement_park)"
"Landmark Forest Adventure Park","landmark-forest-adventure-park","cairn",57.2786,-3.812,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Landmark_Forest_Adventure_Park"
"Nicco Park","nicco-park","cairn",22.57118333,88.42160833,"India",yes,"https://en.wikipedia.org/wiki/Nicco_Park"
"Kijima Kōgen Park","kijima-kogen-park","cairn",33.2644,131.427,"Japan",yes,""
"Fränkisches Wunderland","frankisches-wunderland","cairn",49.6571,11.4632,"Germany",no,""
"Drouwenerzand","drouwenerzand","cairn",52.95639,6.78806,"Netherlands",yes,""
"Kurpfalz-Park","kurpfalz-park","cairn",49.4134,8.1052,"Germany",no,""
"Rasti-Land","rasti-land","cairn",52.09611111,9.66388889,"Germany",yes,""
"Centrum Edukacji i Promocji Regionu w Szymbarku","centrum-edukacji-i-promocji-regionu-w-szymbarku","cairn",54.204738888,18.107147222,"Poland",yes,""
"Tier- und Freizeitpark Thüle","tier-und-freizeitpark-thule","cairn",52.9585,7.91912,"Germany",no,""
"Wild- und Freizeitpark Klotten","wild-und-freizeitpark-klotten","cairn",50.1606,7.165,"Germany",yes,""
"Funny-World","funny-world","cairn",48.2938,7.73238,"Germany",no,""
"Erlebnispark Schloss Thurn","erlebnispark-schloss-thurn","cairn",49.6852,10.9992,"Germany",no,""
"Traumland Bärenhöhle","traumland-barenhohle","cairn",48.3714,9.21556,"Germany",yes,""
"Avonturenpark Hellendoorn","avonturenpark-hellendoorn","cairn",52.389444,6.435833,"Netherlands",yes,""
"Steinerbos","steinerbos","cairn",50.96908,5.77459,"Netherlands",no,""
"Schloss Dankern","schloss-dankern","cairn",52.7951,7.20047,"Germany",yes,""
"Westerbouwing","westerbouwing","cairn",51.9755,5.8223,"Netherlands",yes,""
"Canevaworld","canevaworld","cairn",45.47806,10.72639,"Italy",yes,""
"Filmpark Babelsberg","filmpark-babelsberg","cairn",52.38655,13.11705,"Germany",yes,""
"Alpincenter Hamburg-Wittenburg","alpincenter-hamburg-wittenburg","cairn",53.5082,11.0938,"Germany",yes,""
"Autotron","autotron","cairn",51.68572,5.12616,"Netherlands",yes,""
"Walibi Sud-Ouest","walibi-sud-ouest","cairn",44.186878,0.576317,"France",yes,""
"DippieDoe","dippiedoe","cairn",51.499514,5.433922,"Netherlands",yes,""
"Erlebniswelt steinzeichen steinbergen","erlebniswelt-steinzeichen-steinbergen","cairn",52.2158,9.125,"Germany",no,""
"Sybrandy's Speelpark","sybrandy-s-speelpark","cairn",52.834444444,5.544444444,"Netherlands",yes,""
"MagicLand","magicland","cairn",41.76528611,12.95605833,"Italy",yes,""
"Ketteler Hof","ketteler-hof","cairn",51.7803,7.13083,"Germany",yes,""
"Bayern Park","bayern-park","cairn",48.5306,12.6356,"Germany",yes,""
"Cobac Parc","cobac-parc","cairn",48.4492,-1.83163,"France",no,""
"Maximilianpark Hamm","maximilianpark-hamm","cairn",51.6802,7.88254,"Germany",yes,""
"Eins-und-Alles Welzheim","eins-und-alles-welzheim","cairn",48.8819,9.60675,"Germany",yes,""
"Duinen Zathe Amusement Park","duinen-zathe-amusement-park","cairn",52.956624,6.335642,"Netherlands",no,""
"Fiabilandia","fiabilandia","cairn",44.035067,12.60988,"Italy",yes,""
"Speelpark Klein Zwitserland","speelpark-klein-zwitserland","cairn",51.339214,6.163877,"Netherlands",yes,""
"Bruparck","bruparck","cairn",50.895035,4.339251,"Belgium",yes,""
"Fort Fun Abenteuerland","fort-fun-abenteuerland","cairn",51.3086,8.4375,"Germany",yes,""
"Mondo Verde, Landgraaf","mondo-verde-landgraaf","cairn",50.88528,6.02861,"Netherlands",yes,""
"Schwaben Park","schwaben-park","cairn",48.9022,9.65639,"Germany",yes,""
"Cap'Découverte","cap-decouverte","cairn",44.019833,2.143972,"France",yes,""
"Plopsa Indoor Coevorden","plopsa-indoor-coevorden","cairn",52.678646,6.773883,"Netherlands",yes,""
"Kulturinsel Einsiedel","kulturinsel-einsiedel","cairn",51.29638889,15.0225,"Germany",no,""
"Fort Aventure","fort-aventure","cairn",48.5972,6.09056,"France",yes,""
"Plopsa Indoor Hasselt","plopsa-indoor-hasselt","cairn",50.934167,5.361667,"Belgium",yes,""
"Didi'Land","didi-land","cairn",48.913038,7.752748,"France",yes,""
"Mini Mundi","mini-mundi","cairn",51.480556,3.634722,"Netherlands",yes,""
"Potts park","potts-park","cairn",52.2633,8.84306,"Germany",no,""
"Monsterpark Rattelsdorf","monsterpark-rattelsdorf","cairn",50.0192,10.8922,"Germany",no,""
"Dadipark","dadipark","cairn",50.85333,3.09333,"Belgium",yes,""
"BillyBird Park Hemelrijk","billybird-park-hemelrijk","cairn",51.636996,5.672336,"Netherlands",yes,""
"Taunus Wunderland","taunus-wunderland","cairn",50.115,8.11028,"Germany",no,""
"Oud Valkeveen","oud-valkeveen","cairn",52.30544,5.19186,"Netherlands",no,""
"Freizeitpark Lochmühle","freizeitpark-lochmuhle","cairn",50.2839,8.58361,"Germany",yes,""
"Ecodrome","ecodrome","cairn",52.50417,6.07722,"Netherlands",yes,""
"Centro-Park","centro-park","cairn",51.4917,6.87667,"Germany",yes,""
"Antibes Land","antibes-land","cairn",43.612944444,7.121861111,"France",yes,""
"Kid Parc","kid-parc","cairn",44.6228,-1.10591,"France",no,""
"Jaderpark","jaderpark","cairn",53.3269,8.18833,"Germany",yes,""
"Het Land van Ooit","het-land-van-ooit","cairn",51.695278,5.168333,"Netherlands",yes,""
"Drievliet","drievliet","cairn",52.054918,4.34962,"Netherlands",yes,""
"Erlebnispark Steinau an der Straße","erlebnispark-steinau-an-der-stra-e","cairn",50.2961,9.48611,"Germany",no,""
"Plaswijckpark","plaswijckpark","cairn",51.95611,4.48139,"Netherlands",yes,""
"Churpfalzpark Loifling","churpfalzpark-loifling","cairn",49.1699,12.639,"Germany",no,""
"Linnaeushof","linnaeushof","cairn",52.32528,4.59722,"Netherlands",yes,""
"Lütge Land","lutge-land","cairn",53.653811111,7.786741666,"Germany",no,""
"Störtebeker Park","stortebeker-park","cairn",53.5625,8.1,"Germany",no,""
"Erse Park","erse-park","cairn",52.4728,10.2311,"Germany",yes,""
"Sprookjesbos Valkenburg","sprookjesbos-valkenburg","cairn",50.856916666,5.833555555,"Netherlands",yes,""
"Tolk-Schau","tolk-schau","cairn",54.5753,9.6271,"Germany",yes,""
"Aviflora","aviflora","cairn",50.934122,3.25147033,"Belgium",no,""
"Erlebnispark Ziegenhagen","erlebnispark-ziegenhagen","cairn",51.3708,9.76472,"Germany",no,""
"Traumlandpark","traumlandpark","cairn",51.62,6.9725,"Germany",yes,""
"Park Tivoli","park-tivoli","cairn",51.81722,5.925,"Netherlands",no,""
"De Waarbeek","de-waarbeek","cairn",52.24422,6.80887,"Netherlands",no,""
"Alpincenter Bottrop","alpincenter-bottrop","cairn",51.5242,6.96611,"Germany",yes,""
"Etnaland","etnaland","cairn",37.535764,14.932158,"Italy",yes,""
"Ravensburger Spieleland","ravensburger-spieleland","cairn",47.71138889,9.59527778,"Germany",yes,""
"Andersengrad","andersengrad","cairn",59.895,29.088611111,"Russia",yes,""
"Boheminium","boheminium","cairn",49.9714,12.7208,"Czech Republic",yes,""
"Tedori Fish Land","tedori-fish-land","cairn",36.459083,136.50925,"Japan",yes,""
"Brazilian Park Washuzan Highland","brazilian-park-washuzan-highland","cairn",34.446111,133.797917,"Japan",yes,""
"Musashinomura","musashinomura","cairn",36.137417,139.550444,"Japan",yes,""
"NEW REOMA WORLD","new-reoma-world","cairn",34.211983,133.878431,"Japan",yes,""
"Divo-Ostrov","divo-ostrov","cairn",59.972818,30.25338,"Russia",yes,""
"Japan Cycle Sports Center","japan-cycle-sports-center","cairn",35.00997222,139.01041667,"Japan",yes,""
"Hamanako Palpal","hamanako-palpal","cairn",34.763853,137.616708,"Japan",yes,""
"Leolandia","leolandia","cairn",45.60574,9.53864,"Italy",no,""
"Parc Saint-Paul","parc-saint-paul","cairn",49.4218,1.98122,"France",yes,""
"Tokushima Family Land","tokushima-family-land","cairn",34.013333333,134.518888888,"Japan",yes,""
"Miroku no sato","miroku-no-sato","cairn",34.42058333,133.3059444,"Japan",no,""
"Luna Park","luna-park-2","cairn",36.3953,139.063069,"Japan",yes,""
"Kejonuma Leisure Land","kejonuma-leisure-land","cairn",38.632277777,140.966444444,"Japan",yes,""
"Tochinoki Family Land","tochinoki-family-land","cairn",36.512389,139.858528,"Japan",yes,""
"Nasu Highland Park","nasu-highland-park","cairn",37.063972,139.964778,"Japan",yes,""
